105.800003 99.099998 1.015224 20.245680 7.895618 
106.000000 103.400002 1.081218 20.446516 7.895849 
106.199997 332.700012 1.046724 18.772995 7.896067 
106.400002 209.899994 0.949908 21.035685 7.896309 
106.599998 146.399994 1.033990 20.343740 7.896515 
106.599998 272.500000 1.088911 18.961485 7.896631 
106.699997 27.900000 1.015859 20.752596 7.896794 
106.800003 71.599998 0.950184 21.417620 7.896977 
107.000000 220.899994 1.018648 20.337965 7.897378 
107.199997 283.799988 0.944318 19.987356 7.897971 
107.300003 7.400000 1.169641 19.801552 7.898134 
107.900002 329.399994 0.914662 20.105686 7.900280 
108.000000 200.500000 1.018744 20.084957 7.900589 
108.099998 1.600000 0.938093 19.355677 7.900911 
108.099998 179.800003 1.128641 21.505732 7.900840 
108.099998 204.000000 1.077801 18.757202 7.900801 
108.099998 63.000000 0.954954 21.589901 7.900921 
108.599998 352.799988 1.059750 21.744183 7.903235 
108.800003 355.299988 0.939272 20.363277 7.904223 
108.900002 169.000000 0.868869 19.109526 7.904649 
108.900002 294.600006 0.828384 20.831453 7.904568 
109.000000 302.700012 0.987888 19.936792 7.905110 
109.099998 356.100006 1.028515 19.168974 7.905945 
109.199997 96.300003 0.970546 21.160330 7.906169 
109.300003 273.200012 1.135464 17.151716 7.907053 
109.300003 331.899994 0.958411 21.730600 7.906674 
109.400002 222.199997 0.810661 17.141434 7.907484 
109.699997 151.000000 1.005564 19.714136 7.909771 
110.000000 33.799999 0.822568 19.811863 7.911238 
110.099998 343.200012 1.162599 21.173033 7.912460 
110.300003 191.500000 0.844266 19.299616 7.913517 
110.599998 336.100006 1.045658 19.253826 7.916247 
110.900002 24.500000 0.938597 19.422237 7.918252 
111.000000 122.000000 1.054222 19.641211 7.919778 
111.199997 195.199997 1.011420 21.822105 7.921359 
111.400002 328.700012 1.058960 19.446379 7.923443 
111.500000 119.099998 1.007501 18.570700 7.924221 
111.699997 175.699997 0.951699 19.754129 7.926493 
111.699997 257.799988 0.875336 20.557911 7.926668 
111.800003 144.600006 0.970576 18.457361 7.926690 
111.900002 135.199997 1.090559 20.990189 7.928070 
111.900002 188.699997 0.784885 18.281601 7.927959 
11.100000 239.600006 0.823975 19.794609 9.411384 
112.000000 125.400002 0.992753 18.339466 7.929304 
112.000000 213.500000 1.011340 20.726511 7.928998 
112.300003 111.500000 1.034486 20.135984 7.932729 
112.300003 124.699997 0.931742 19.959507 7.932116 
112.599998 174.000000 0.956688 18.739212 7.935980 
112.699997 238.199997 0.842096 19.613699 7.936954 
112.699997 317.500000 0.925637 20.576466 7.937701 
112.699997 52.200001 1.246197 18.827494 7.937186 
112.800003 162.699997 1.009560 21.010870 7.938418 
112.800003 235.300003 0.970342 19.871904 7.938301 
112.900002 140.399994 1.020941 19.659105 7.940328 
113.000000 2.800000 0.968922 18.401247 7.940582 
113.199997 305.200012 1.186620 19.843534 7.943866 
113.199997 89.599998 1.003323 20.141602 7.943901 
113.300003 63.900002 0.725551 20.877649 7.945459 
113.300003 76.099998 0.971055 19.682106 7.945168 
113.599998 260.600006 0.977680 19.215263 7.948548 
113.699997 20.000000 0.987467 19.622711 7.950668 
113.900002 19.799999 0.868399 19.129776 7.953323 
113.900002 27.200001 1.006822 20.439356 7.953557 
113.900002 322.100006 1.028613 21.807514 7.952944 
113.900002 4.300000 0.997131 19.936178 7.952993 
113.900002 58.099998 1.009910 20.562794 7.953494 
11.300000 43.799999 0.960960 19.201792 9.411666 
114.000000 198.000000 0.910476 20.305685 7.953883 
114.000000 204.899994 1.004643 20.220816 7.955220 
114.199997 177.300003 0.719200 20.246750 7.957835 
114.300003 248.399994 0.817063 21.953455 7.958310 
114.300003 280.100006 0.998201 19.836109 7.959015 
114.300003 69.599998 1.112162 20.856638 7.958742 
114.400002 104.500000 1.059537 18.924904 7.960095 
114.400002 307.000000 1.046830 20.569561 7.960388 
114.599998 278.200012 1.046607 18.979761 7.963028 
114.699997 245.699997 1.014134 19.641750 7.964897 
114.699997 67.000000 0.998964 20.742914 7.964544 
115.199997 302.100006 0.951652 19.923693 7.972697 
115.300003 264.700012 0.868892 19.227255 7.974885 
115.400002 199.699997 1.074114 18.284962 7.977122 
11.500000 108.099998 0.965925 22.929682 9.412034 
116.000000 42.200001 0.786232 20.066547 7.988432 
116.400002 82.000000 0.930789 19.035805 7.994157 
116.699997 239.699997 0.911717 19.402580 8.000108 
116.800003 153.399994 1.115785 20.082270 8.003744 
116.800003 350.299988 0.999484 18.430286 8.003247 
11.600000 273.600006 0.981342 18.992422 9.412374 
117.099998 124.400002 1.110503 20.747908 8.008940 
117.300003 328.500000 1.099005 19.704662 8.012347 
118.000000 160.600006 1.256229 20.512846 8.029408 
118.199997 105.599998 0.947351 18.545586 8.033431 
118.699997 107.099998 1.003071 19.771103 8.045066 
118.800003 274.100006 0.904694 19.482222 8.047419 
118.900002 166.300003 0.983810 20.187857 8.049085 
119.300003 136.399994 1.006394 19.423096 8.059837 
119.400002 16.600000 1.091594 20.400520 8.062509 
119.500000 347.700012 0.957674 21.437914 8.063574 
119.500000 82.400002 1.027842 17.312935 8.063828 
119.800003 146.699997 1.025275 20.052212 8.072440 
119.800003 234.399994 1.001015 20.112757 8.073646 
119.900002 127.699997 1.015495 19.341656 8.075109 
119.900002 152.399994 0.960170 18.366022 8.075299 
120.199997 352.399994 1.100032 20.721922 8.083451 
120.199997 9.700000 0.793441 20.981859 8.083796 
120.699997 19.100000 0.978161 20.869251 8.095693 
120.699997 320.500000 1.129676 19.186932 8.096905 
120.800003 93.500000 0.968719 20.148039 8.099544 
121.000000 116.300003 0.795444 19.747789 8.104919 
121.000000 239.600006 1.037705 19.134338 8.106488 
121.099998 329.100006 1.076173 19.004173 8.108020 
121.199997 118.300003 1.093686 18.690386 8.110503 
121.300003 102.400002 1.113297 19.679296 8.112466 
121.400002 227.300003 1.014815 20.625757 8.117090 
121.599998 220.399994 1.042257 21.432190 8.122128 
121.699997 196.699997 0.841843 18.572462 8.127046 
121.699997 45.099998 1.240870 19.494385 8.125518 
121.800003 61.000000 0.945115 19.375360 8.127718 
122.099998 102.699997 0.982242 20.899738 8.138051 
122.199997 127.300003 1.024104 19.269850 8.140803 
122.300003 319.700012 0.851901 20.948719 8.143380 
122.400002 130.899994 0.990899 19.519581 8.147895 
122.400002 332.299988 0.983358 19.426313 8.147430 
122.800003 351.799988 0.877509 21.394804 8.158407 
122.900002 183.899994 1.054800 20.997742 8.161488 
12.200000 145.500000 0.981495 22.010626 9.413310 
123.099998 95.699997 0.900087 19.223017 8.168795 
123.199997 312.100006 0.976444 19.764511 8.171480 
123.300003 124.599998 0.931531 21.327339 8.176922 
123.500000 287.899994 1.136518 18.702101 8.183942 
123.599998 149.199997 0.928287 19.126221 8.185615 
123.699997 203.000000 0.872836 18.990656 8.187374 
123.800003 42.400002 0.864277 17.570755 8.193454 
12.300000 117.099998 1.004949 20.265886 9.413528 
12.300000 184.100006 0.917214 20.191946 9.413423 
12.300000 287.000000 1.043998 21.584946 9.413446 
124.000000 339.200012 0.876735 20.496777 8.197535 
124.300003 23.700001 1.060895 18.700409 8.210571 
124.599998 191.899994 0.957377 20.417343 8.218363 
124.800003 215.699997 0.929588 20.403698 8.227123 
125.099998 299.399994 0.890299 21.282095 8.237875 
125.199997 221.699997 1.020816 18.793398 8.240308 
125.300003 86.500000 0.989928 19.711067 8.245128 
125.500000 116.000000 0.943965 18.876083 8.253452 
125.699997 273.299988 0.891552 20.747545 8.257985 
125.699997 33.299999 0.892116 21.232779 8.258883 
125.900002 224.000000 0.908667 17.966930 8.266876 
126.000000 320.500000 0.827134 19.858784 8.271726 
126.000000 335.799988 1.150325 20.349636 8.272431 
126.099998 171.399994 0.920086 21.739359 8.275360 
126.900002 97.500000 1.043539 19.832190 8.306212 
127.099998 128.300003 0.812362 19.566723 8.313887 
127.099998 78.300003 1.017000 19.126328 8.313192 
127.199997 64.900002 1.104589 18.721317 8.317745 
127.400002 144.899994 0.966869 20.204056 8.325128 
127.599998 71.699997 1.004945 19.286444 8.331880 
127.699997 311.000000 0.827754 18.689711 8.338329 
127.800003 301.600006 0.997141 20.247349 8.340179 
127.800003 50.799999 0.950353 19.394072 8.339988 
12.700000 51.200001 1.014897 18.326967 9.414130 
128.000000 182.199997 0.947086 19.437679 8.349986 
128.000000 276.799988 1.019025 18.615141 8.348026 
128.000000 69.000000 1.090819 19.205278 8.347393 
128.100006 11.100000 0.945555 20.457848 8.354252 
128.199997 339.700012 1.057591 18.570698 8.356329 
128.300003 270.799988 0.940929 21.608301 8.362537 
128.300003 290.299988 1.104712 19.293756 8.359388 
128.600006 185.600006 0.968732 22.362282 8.371049 
128.699997 71.599998 1.171583 19.078945 8.375662 
128.800003 24.400000 0.823451 18.962095 8.381413 
129.600006 147.300003 0.837158 20.046812 8.415082 
129.600006 303.100006 0.957781 18.915716 8.416608 
129.800003 177.300003 1.075653 20.874973 8.424547 
129.899994 321.600006 0.979495 20.924625 8.428638 
130.199997 170.399994 1.054885 18.722769 8.439065 
130.500000 297.700012 0.901484 18.752604 8.451639 
130.600006 198.399994 1.035611 18.458231 8.456511 
130.600006 220.100006 0.955573 21.198572 8.456558 
130.699997 222.000000 0.859002 20.540281 8.462429 
130.800003 187.399994 1.124725 18.867884 8.464760 
131.300003 205.899994 0.858850 20.446817 8.487805 
131.500000 60.099998 0.915039 20.674326 8.498342 
132.000000 202.399994 0.919496 22.555529 8.517941 
132.000000 292.700012 1.143098 21.092627 8.519775 
132.199997 346.899994 1.061792 20.337543 8.525924 
132.500000 57.700001 0.843736 20.399117 8.541227 
132.800003 72.599998 1.085448 18.369101 8.555290 
132.899994 12.200000 1.149480 18.303993 8.560579 
132.899994 33.900002 0.998646 20.000116 8.557727 
133.000000 244.199997 1.157835 20.232021 8.564452 
133.000000 274.299988 0.859425 20.396986 8.563531 
133.100006 131.199997 1.080748 20.788418 8.569661 
133.300003 105.300003 0.937246 19.806129 8.578124 
133.399994 125.300003 0.818983 21.194752 8.584086 
133.600006 169.300003 0.974306 19.618334 8.592757 
133.600006 294.700012 0.987828 20.775600 8.590710 
133.699997 96.500000 0.981747 21.922726 8.593821 
133.800003 190.000000 1.007546 21.781567 8.602033 
13.300000 158.899994 1.059125 20.223770 9.414930 
134.000000 221.899994 0.847987 19.207333 8.608719 
134.199997 35.599998 1.086916 19.034180 8.617373 
134.300003 274.200012 0.778291 18.411495 8.624768 
134.699997 168.100006 0.993442 21.795355 8.644000 
135.000000 307.100006 0.894915 22.351931 8.658018 
135.100006 314.700012 1.135768 20.355471 8.662834 
135.199997 253.399994 1.032549 19.567074 8.663155 
135.199997 297.500000 1.088825 19.031975 8.663789 
135.199997 59.900002 1.067677 22.448828 8.667096 
13.500000 22.900000 0.964624 19.156952 9.415105 
136.000000 186.100006 1.001569 21.061962 8.700891 
136.399994 59.299999 0.994767 19.894722 8.719033 
136.800003 352.000000 0.965912 20.251751 8.739253 
136.899994 153.699997 0.973218 18.934071 8.743140 
13.600000 300.700012 1.162585 19.553450 9.415220 
137.100006 5.200000 0.940907 19.781197 8.753021 
137.199997 159.699997 0.994594 19.274424 8.757093 
137.800003 200.399994 0.961990 21.516542 8.784469 
13.700000 216.399994 0.915068 20.345932 9.415290 
138.399994 192.899994 1.126062 20.816967 8.815985 
138.399994 199.800003 0.979343 20.739067 8.813313 
138.600006 258.399994 1.103869 19.219532 8.822944 
139.199997 317.799988 1.019245 21.246899 8.849552 
139.199997 357.200012 0.972756 19.616606 8.849667 
139.399994 42.000000 0.958184 20.160345 8.861264 
139.899994 272.600006 0.759106 20.026142 8.883739 
13.900000 342.700012 0.982812 18.448561 9.415516 
140.300003 62.000000 1.011186 20.865891 8.901084 
140.399994 270.500000 0.893659 19.990410 8.907411 
140.600006 141.600006 1.122633 19.493315 8.914815 
14.000000 253.500000 0.955496 20.310322 9.415680 
141.000000 159.500000 0.874764 22.661791 8.933566 
141.000000 269.299988 0.966466 19.128536 8.933597 
141.300003 139.300003 0.973715 20.304159 8.949672 
141.300003 29.500000 1.058048 19.447111 8.945952 
142.399994 115.900002 1.021629 20.640701 8.997142 
142.500000 99.699997 0.907813 19.686642 9.002408 
142.699997 193.600006 1.129491 18.725956 9.012305 
14.200000 350.000000 0.860623 20.517973 9.415795 
143.199997 69.500000 0.978058 19.845028 9.032853 
143.500000 228.800003 1.115409 19.356487 9.048399 
143.699997 157.199997 1.048767 20.939989 9.054682 
143.899994 17.700001 1.011415 20.960672 9.065528 
14.300000 347.799988 1.292286 20.769287 9.415895 
144.199997 121.699997 0.885549 22.693493 9.078924 
144.199997 288.100006 0.934933 21.287247 9.076164 
144.600006 3.500000 0.848443 20.797113 9.093039 
144.899994 133.500000 0.899652 20.885492 9.105327 
145.199997 260.299988 0.834710 20.592667 9.120515 
145.300003 86.500000 0.922877 20.463118 9.123667 
145.899994 224.000000 1.045073 21.201223 9.146781 
145.899994 83.699997 1.166335 19.003241 9.147545 
14.500000 311.000000 0.942291 19.580702 9.415995 
146.100006 351.899994 1.221742 20.025505 9.156334 
146.800003 212.000000 1.239341 19.220356 9.186667 
146.800003 271.200012 1.048327 19.571692 9.185154 
147.100006 182.100006 1.029096 18.750223 9.199068 
147.100006 265.500000 1.047648 21.432953 9.198944 
147.199997 155.600006 0.976002 22.128597 9.199231 
147.199997 63.200001 1.121336 18.803799 9.202613 
147.500000 219.300003 0.972933 21.131784 9.212869 
147.500000 310.500000 0.999036 19.174561 9.214456 
147.699997 166.600006 0.869682 19.655800 9.218988 
147.899994 271.200012 1.103112 20.474262 9.229741 
147.899994 278.000000 0.973875 19.939875 9.228091 
148.199997 24.799999 1.109693 18.355976 9.241749 
148.500000 166.199997 1.033423 18.817123 9.250521 
148.600006 346.100006 0.891304 20.447905 9.256681 
149.000000 113.800003 0.909523 19.395565 9.270658 
149.199997 164.500000 0.837788 19.077478 9.276207 
149.399994 49.200001 1.102875 20.372726 9.284607 
149.600006 246.399994 1.149214 18.474684 9.294245 
149.699997 315.399994 1.022450 19.574078 9.295115 
150.199997 115.599998 0.961291 21.209608 9.313889 
150.300003 52.799999 0.957139 19.446657 9.318256 
15.000000 353.500000 0.973983 21.413021 9.416288 
151.100006 67.599998 1.048896 20.376560 9.344728 
151.300003 166.800003 1.114610 19.724398 9.351570 
151.399994 100.800003 0.920698 20.298193 9.355721 
151.899994 173.699997 0.986893 21.321753 9.373367 
152.000000 268.600006 0.866934 21.493177 9.376596 
152.699997 117.300003 0.963912 20.861013 9.398473 
152.699997 159.399994 1.069278 19.612154 9.396771 
152.800003 160.600006 0.796607 20.142672 9.400425 
152.800003 173.600006 1.008935 22.479443 9.399581 
15.200000 286.100006 1.039159 21.580652 9.416323 
153.000000 27.900000 0.930695 19.437687 9.407983 
153.300003 74.599998 1.044630 18.774321 9.415200 
153.699997 258.799988 1.068992 19.378778 9.427882 
153.800003 170.399994 0.802092 19.958300 9.432302 
153.800003 53.700001 0.835555 21.487404 9.431529 
153.899994 240.600006 1.050648 17.689913 9.433044 
15.400000 322.100006 0.997918 20.248112 9.416372 
155.399994 76.900002 0.941209 21.354998 9.478082 
155.500000 272.399994 0.918354 19.405405 9.478674 
155.699997 337.600006 1.070566 18.937109 9.485037 
155.800003 297.700012 1.041335 18.396389 9.487234 
156.000000 296.000000 0.910174 21.528940 9.491698 
156.000000 83.199997 1.096913 21.461737 9.491845 
156.500000 86.099998 1.022334 21.203712 9.505461 
156.699997 261.899994 0.975679 20.013683 9.511150 
157.300003 250.100006 1.128712 20.563507 9.524583 
157.399994 237.500000 1.225249 17.936913 9.528542 
157.500000 33.799999 0.980268 20.444729 9.530237 
157.699997 101.300003 1.031576 20.138630 9.534833 
158.600006 66.099998 1.079177 20.679956 9.554302 
158.699997 300.899994 0.898185 20.244904 9.558408 
158.899994 116.500000 0.887549 20.628456 9.561922 
159.000000 220.800003 0.958674 20.154156 9.563084 
159.300003 56.599998 0.980947 19.853863 9.570979 
159.800003 68.199997 0.969137 19.321068 9.580910 
15.900000 208.000000 0.957571 18.853220 9.416341 
160.000000 119.400002 1.248371 19.080946 9.584454 
160.000000 211.600006 0.981889 17.910324 9.583893 
160.699997 124.500000 0.962867 21.790873 9.598653 
161.000000 341.799988 1.185717 20.238443 9.603095 
161.300003 174.699997 0.967117 20.133379 9.608041 
161.699997 278.600006 0.726694 21.444609 9.615952 
162.100006 58.799999 0.857346 20.954546 9.621728 
162.600006 61.900002 1.046446 18.367920 9.631004 
163.500000 91.400002 0.966481 19.143766 9.643605 
163.600006 188.899994 1.030572 20.938166 9.646165 
163.800003 344.700012 0.995702 19.923204 9.648295 
165.699997 101.199997 0.889192 20.797407 9.673496 
16.500000 240.399994 0.883095 19.932869 9.416111 
166.000000 334.399994 1.141489 20.548309 9.677064 
166.399994 93.099998 1.030987 20.554646 9.680861 
166.600006 59.299999 0.843000 20.339191 9.682711 
167.600006 175.899994 1.071651 21.010008 9.693747 
167.800003 316.200012 1.138771 20.706684 9.695017 
168.899994 97.900002 1.096736 19.095673 9.704648 
169.000000 331.600006 0.890885 22.087006 9.705765 
169.100006 71.000000 0.881884 19.840853 9.706746 
169.899994 268.000000 1.078986 20.043266 9.712289 
170.199997 192.199997 1.025078 18.734079 9.714800 
170.300003 92.300003 1.027145 19.162069 9.715194 
171.000000 334.500000 0.980522 21.040564 9.720231 
171.699997 152.699997 1.149624 19.469261 9.723825 
17.299999 169.500000 1.173873 19.063869 9.415348 
174.199997 145.800003 0.932865 20.367186 9.735653 
174.300003 210.100006 0.980290 20.907366 9.735876 
176.800003 63.599998 0.977562 21.037867 9.742820 
177.600006 204.000000 0.888555 18.216982 9.744163 
17.900000 2.700000 0.944466 18.821619 9.414508 
18.000000 185.300003 1.131309 19.741444 9.414202 
18.100000 145.300003 1.044300 20.051741 9.414024 
18.200001 359.200012 0.871450 20.454771 9.413938 
18.700001 101.400002 0.989099 19.927197 9.412697 
18.700001 152.500000 1.008567 20.071154 9.412713 
18.700001 210.899994 0.966713 19.085510 9.412879 
18.700001 58.200001 0.947682 21.441122 9.412721 
19.799999 102.000000 1.189072 19.754688 9.409557 
20.100000 93.400002 1.024641 19.690195 9.408408 
20.600000 311.399994 0.901170 20.152475 9.406325 
20.799999 23.600000 0.940431 20.135017 9.405184 
20.900000 219.300003 1.046788 20.822401 9.404820 
21.000000 257.200012 1.046409 19.183538 9.404202 
21.100000 54.799999 1.152663 20.026670 9.403920 
21.200001 316.600006 1.047636 19.010363 9.403296 
21.600000 298.299988 1.021799 20.865164 9.401178 
21.700001 358.899994 0.840359 20.273457 9.400939 
21.900000 354.899994 0.930309 17.092279 9.399794 
22.400000 68.099998 1.123930 20.057440 9.396415 
22.700001 269.700012 0.856245 20.267025 9.394379 
22.799999 302.299988 0.833422 21.035597 9.393902 
23.200001 81.199997 1.080120 20.085199 9.390663 
23.900000 41.099998 1.133665 19.475813 9.384841 
24.100000 27.700001 1.031097 19.338415 9.383618 
25.000000 217.800003 1.071297 19.550261 9.374957 
25.100000 252.199997 0.840027 19.964060 9.373826 
25.299999 207.699997 1.226081 20.513229 9.371824 
25.299999 76.400002 1.144878 19.737103 9.372391 
25.400000 147.399994 1.001367 19.902958 9.371325 
25.500000 23.500000 1.061294 20.410620 9.369469 
25.600000 300.899994 0.962452 20.004267 9.369051 
25.700001 284.399994 0.994187 20.092390 9.367161 
25.700001 310.700012 1.030437 19.704319 9.367754 
25.900000 261.500000 1.051806 21.091497 9.365186 
26.299999 185.000000 0.970154 18.445068 9.361017 
26.299999 198.399994 1.080674 19.599190 9.361250 
26.400000 226.600006 0.959309 19.563303 9.359123 
26.700001 289.700012 1.082853 18.398312 9.356493 
26.700001 42.400002 0.750416 19.486778 9.355530 
26.900000 123.599998 0.964023 19.494715 9.353582 
27.500000 91.800003 1.019200 20.423941 9.345520 
27.700001 187.699997 1.104308 19.704021 9.343405 
27.799999 139.500000 0.899486 20.204845 9.341616 
27.900000 325.000000 0.868087 19.458921 9.339802 
28.400000 195.399994 0.966068 19.883881 9.333415 
28.400000 255.800003 1.130360 19.967838 9.332186 
28.500000 19.400000 1.025619 20.046371 9.331323 
29.000000 70.199997 1.043173 19.653723 9.324239 
29.200001 283.399994 1.021923 19.393345 9.321076 
29.200001 331.899994 0.885924 20.023338 9.321031 
29.500000 180.699997 1.122899 19.452574 9.315730 
29.500000 281.299988 0.923581 21.680315 9.315107 
30.100000 193.199997 0.808722 20.971441 9.305275 
30.500000 185.800003 1.076357 20.059275 9.298229 
30.500000 222.100006 1.077442 22.322889 9.297296 
30.500000 224.899994 1.164323 20.174866 9.298255 
30.700001 288.399994 0.910166 20.083790 9.293983 
30.700001 74.099998 0.743980 21.271988 9.294488 
30.900000 258.799988 0.952111 19.921890 9.291001 
30.900000 310.100006 1.222219 20.261072 9.289910 
31.100000 321.000000 0.992865 19.080631 9.286498 
31.500000 202.100006 0.863501 19.860991 9.279739 
31.500000 270.299988 0.743980 19.223877 9.279688 
32.000000 175.800003 1.163492 19.180370 9.269924 
32.500000 233.899994 0.984555 20.977924 9.259454 
33.700001 88.400002 1.016526 19.882067 9.232957 
33.900002 35.700001 1.069709 17.825680 9.227201 
34.000000 84.199997 1.180168 20.957716 9.226166 
34.099998 263.700012 0.990010 18.661385 9.224157 
34.200001 246.300003 1.036814 20.732985 9.221544 
34.299999 320.100006 0.828236 21.293781 9.219518 
34.400002 170.199997 0.775269 20.234325 9.215674 
34.599998 46.200001 1.205012 19.427750 9.210610 
34.799999 261.899994 1.072911 18.954733 9.207568 
35.099998 59.000000 1.036880 20.453732 9.199549 
36.200001 336.200012 0.942555 20.828747 9.171054 
37.099998 105.000000 0.987239 18.698650 9.146728 
37.700001 306.600006 0.991437 20.097996 9.132058 
38.000000 167.399994 0.954924 19.761026 9.121431 
38.500000 188.000000 1.096283 20.125391 9.108330 
38.900002 302.700012 0.869304 19.836819 9.096357 
39.500000 157.000000 1.097150 19.930676 9.079205 
39.599998 285.399994 0.838082 21.754871 9.077226 
40.000000 23.400000 0.866616 19.162781 9.063408 
40.400002 133.600006 0.889353 19.619057 9.052557 
40.400002 340.899994 1.042228 18.948761 9.050580 
40.400002 34.599998 1.101477 19.286062 9.053329 
40.700001 110.199997 0.978975 18.994854 9.042864 
40.900002 285.299988 1.231415 19.097204 9.036166 
41.000000 48.299999 0.928629 19.050518 9.034968 
41.000000 66.900002 1.083636 18.831526 9.033777 
41.000000 85.500000 0.942145 19.765823 9.034572 
41.500000 150.000000 1.068718 19.736465 9.019342 
41.599998 196.199997 1.007437 19.983084 9.015725 
41.599998 282.000000 0.931263 19.503822 9.016415 
41.799999 333.399994 1.027981 20.237123 9.007431 
42.000000 182.399994 1.087335 19.738773 9.002597 
42.500000 344.000000 1.052040 20.969955 8.986143 
42.700001 243.699997 1.057902 20.617006 8.980526 
42.799999 176.699997 1.154045 19.759251 8.975852 
43.000000 211.000000 1.015132 20.654373 8.970675 
43.400002 127.199997 0.893714 18.850018 8.957927 
43.500000 308.500000 1.029682 19.914566 8.954625 
43.700001 271.799988 0.991908 22.060701 8.945915 
44.099998 97.699997 1.169381 20.520029 8.932871 
44.200001 256.700012 1.005733 19.172451 8.931046 
44.299999 357.700012 1.015501 20.376638 8.926114 
44.299999 6.100000 1.021203 19.083223 8.927746 
44.400002 216.399994 0.933192 21.752756 8.922984 
44.400002 58.200001 0.869144 21.679569 8.922772 
44.700001 134.800003 1.063592 20.369928 8.915732 
44.700001 255.800003 1.018108 18.608149 8.915430 
45.000000 160.399994 1.093946 19.735228 8.904281 
45.299999 153.899994 0.930473 21.940432 8.893404 
45.799999 128.699997 1.051841 18.212688 8.878945 
45.799999 241.600006 1.084532 22.002148 8.877271 
45.900002 111.300003 1.079781 19.785631 8.873070 
46.000000 246.699997 0.917081 19.845615 8.869510 
46.599998 177.500000 1.005384 19.473867 8.849209 
46.700001 21.500000 1.024926 19.589548 8.846186 
47.599998 287.000000 1.076994 19.894590 8.815214 
47.700001 280.100006 0.999537 21.589109 8.813218 
47.799999 90.500000 0.852319 21.075729 8.810959 
48.000000 334.299988 1.135729 19.543875 8.804269 
48.299999 203.100006 1.029411 21.488201 8.792439 
48.400002 198.199997 1.104590 19.554466 8.789731 
48.500000 127.000000 1.116296 19.147396 8.787732 
48.500000 255.500000 1.020384 19.069832 8.785851 
48.599998 166.600006 1.111171 17.771740 8.784189 
48.900002 260.200012 1.149952 20.229187 8.774261 
49.000000 60.200001 1.017769 21.079617 8.771029 
49.200001 300.500000 0.988535 19.764297 8.764079 
49.299999 38.200001 0.955189 20.482212 8.759731 
49.599998 315.899994 0.902238 20.849758 8.749278 
49.599998 334.799988 1.050413 20.839876 8.750419 
50.000000 242.500000 1.034599 19.603781 8.734426 
50.099998 178.600006 0.916578 20.518747 8.733444 
50.099998 52.500000 0.976490 19.794226 8.733212 
50.799999 300.899994 0.957865 18.315958 8.709247 
50.900002 236.600006 0.999438 20.108810 8.705231 
51.000000 168.699997 0.963090 19.620396 8.703785 
51.700001 216.100006 1.007994 20.194111 8.679244 
51.900002 209.500000 1.089574 20.869865 8.673984 
51.900002 38.099998 0.978679 19.409555 8.672884 
